,Time0,Longitude0,Latitude0,Magnitude0,Time1,Longitude1,Latitude1,Magnitude1,Time2,Longitude2,Latitude2,Magnitude2,Time3,Longitude3,Latitude3,Magnitude3,Time4,Longitude4,Latitude4,Magnitude4,Time5
288,1557741575733,141.2367,37.212,4.6,1557741575733,141.2367,37.212,4.6,1557741575733.0,141.2367,37.212,4.6,1557741575733.0,141.2367,37.212,4.6,1557741575733.0,141.2367,37.212,4.6,1557741575733.0
289,1557781259506,147.7993,43.359,4.4,1557781259506,147.7993,43.359,4.4,1557781259506.0,147.7993,43.359,4.4,1557781259506.0,147.7993,43.359,4.4,1557781259506.0,147.7993,43.359,4.4,1557781259506.0
290,1557822223430,134.3519,32.7971,4.3,1557822223430,134.3519,32.7971,4.3,1557822223430.0,134.3519,32.7971,4.3,1557822223430.0,134.3519,32.7971,4.3,1557822223430.0,134.3519,32.7971,4.3,1557822223430.0
291,1557826246907,142.9189,27.3483,4.7,1557826246907,142.9189,27.3483,4.7,1557826246907.0,142.9189,27.3483,4.7,1557826246907.0,142.9189,27.3483,4.7,1557826246907.0,142.9189,27.3483,4.7,1557826246907.0
292,1557834317402,122.1546,24.4363,4.1,1557834317402,122.1546,24.4363,4.1,1557834317402.0,122.1546,24.4363,4.1,1557834317402.0,122.1546,24.4363,4.1,1557834317402.0,122.1546,24.4363,4.1,1557834317402.0
293,1557836503566,142.432,34.3535,4.3,1557836503566,142.432,34.3535,4.3,1557836503566.0,142.432,34.3535,4.3,1557836503566.0,142.432,34.3535,4.3,1557836503566.0,142.432,34.3535,4.3,1557836503566.0
294,1558830383134,130.6729,29.3902,4.7,1558830383134,130.6729,29.3902,4.7,1558830383134.0,130.6729,29.3902,4.7,1558830383134.0,130.6729,29.3902,4.7,1558830383134.0,130.6729,29.3902,4.7,1558830383134.0
295,1558859791749,127.9184,25.2203,4.2,1558859791749,127.9184,25.2203,4.2,1558859791749.0,127.9184,25.2203,4.2,1558859791749.0,127.9184,25.2203,4.2,1558859791749.0,127.9184,25.2203,4.2,1558859791749.0
296,1558884863751,130.6072,29.4411,4.3,1558884863751,130.6072,29.4411,4.3,1558884863751.0,130.6072,29.4411,4.3,1558884863751.0,130.6072,29.4411,4.3,1558884863751.0,130.6072,29.4411,4.3,1558884863751.0
297,1558885644067,130.5556,28.8768,4.8,1558885644067,130.5556,28.8768,4.8,1558885644067.0,130.5556,28.8768,4.8,1558885644067.0,130.5556,28.8768,4.8,1558885644067.0,130.5556,28.8768,4.8,1558885644067.0
298,1558897455830,140.6833,36.7627,4.5,1558897455830,140.6833,36.7627,4.5,1558897455830.0,140.6833,36.7627,4.5,1558897455830.0,140.6833,36.7627,4.5,1558897455830.0,140.6833,36.7627,4.5,1558897455830.0
299,1559003794044,142.8521,35.0456,4.2,1559003794044,142.8521,35.0456,4.2,1559003794044.0,142.8521,35.0456,4.2,1559003794044.0,142.8521,35.0456,4.2,1559003794044.0,142.8521,35.0456,4.2,1559003794044.0
300,1560029947083,141.7303,31.9974,4.8,1560029947083,141.7303,31.9974,4.8,1560029947083.0,141.7303,31.9974,4.8,1560029947083.0,141.7303,31.9974,4.8,1560029947083.0,141.7303,31.9974,4.8,1560029947083.0
301,1560039974450,141.8793,38.6339,4.2,1560039974450,141.8793,38.6339,4.2,1560039974450.0,141.8793,38.6339,4.2,1560039974450.0,141.8793,38.6339,4.2,1560039974450.0,141.8793,38.6339,4.2,1560039974450.0
302,1560067605042,136.715,42.1701,4.1,1560067605042,136.715,42.1701,4.1,1560067605042.0,136.715,42.1701,4.1,1560067605042.0,136.715,42.1701,4.1,1560067605042.0,136.715,42.1701,4.1,1560067605042.0
303,1560096127400,122.8634,23.9419,4.1,1560096127400,122.8634,23.9419,4.1,1560096127400.0,122.8634,23.9419,4.1,1560096127400.0,122.8634,23.9419,4.1,1560096127400.0,122.8634,23.9419,4.1,1560096127400.0
304,1560101233875,142.6118,43.1475,4.3,1560101233875,142.6118,43.1475,4.3,1560101233875.0,142.6118,43.1475,4.3,1560101233875.0,142.6118,43.1475,4.3,1560101233875.0,142.6118,43.1475,4.3,1560101233875.0
305,1560171655688,130.4047,31.314,4.3,1560171655688,130.4047,31.314,4.3,1560171655688.0,130.4047,31.314,4.3,1560171655688.0,130.4047,31.314,4.3,1560171655688.0,130.4047,31.314,4.3,1560171655688.0
306,1561119481473,142.6341,31.3025,4.2,1561119481473,142.6341,31.3025,4.2,1561119481473.0,142.6341,31.3025,4.2,1561119481473.0,142.6341,31.3025,4.2,1561119481473.0,142.6341,31.3025,4.2,1561119481473.0
307,1561140873421,143.1611,21.5857,4.0,1561140873421,143.1611,21.5857,4.0,1561140873421.0,143.1611,21.5857,4.0,1561140873421.0,143.1611,21.5857,4.0,1561140873421.0,143.1611,21.5857,4.0,1561140873421.0
308,1561213380664,142.731,30.0968,4.7,1561213380664,142.731,30.0968,4.7,1561213380664.0,142.731,30.0968,4.7,1561213380664.0,142.731,30.0968,4.7,1561213380664.0,142.731,30.0968,4.7,1561213380664.0
309,1561213826356,148.7972,44.6696,4.6,1561213826356,148.7972,44.6696,4.6,1561213826356.0,148.7972,44.6696,4.6,1561213826356.0,148.7972,44.6696,4.6,1561213826356.0,148.7972,44.6696,4.6,1561213826356.0
310,1561237201490,123.0283,23.6722,4.3,1561237201490,123.0283,23.6722,4.3,1561237201490.0,123.0283,23.6722,4.3,1561237201490.0,123.0283,23.6722,4.3,1561237201490.0,123.0283,23.6722,4.3,1561237201490.0
311,1561242159032,122.8002,23.7113,4.4,1561242159032,122.8002,23.7113,4.4,1561242159032.0,122.8002,23.7113,4.4,1561242159032.0,122.8002,23.7113,4.4,1561242159032.0,122.8002,23.7113,4.4,1561242159032.0
312,1562198687874,140.0883,35.541,4.4,1562198687874,140.0883,35.541,4.4,1562198687874.0,140.0883,35.541,4.4,1562198687874.0,140.0883,35.541,4.4,1562198687874.0,140.0883,35.541,4.4,1562198687874.0
313,1562301636594,140.1932,37.1637,4.3,1562301636594,140.1932,37.1637,4.3,1562301636594.0,140.1932,37.1637,4.3,1562301636594.0,140.1932,37.1637,4.3,1562301636594.0,140.1932,37.1637,4.3,1562301636594.0
314,1562325970895,142.0776,37.2837,4.4,1562325970895,142.0776,37.2837,4.4,1562325970895.0,142.0776,37.2837,4.4,1562325970895.0,142.0776,37.2837,4.4,1562325970895.0,142.0776,37.2837,4.4,1562325970895.0
315,1562347254874,125.1967,22.3342,4.3,1562347254874,125.1967,22.3342,4.3,1562347254874.0,125.1967,22.3342,4.3,1562347254874.0,125.1967,22.3342,4.3,1562347254874.0,125.1967,22.3342,4.3,1562347254874.0
316,1562439116999,140.8326,35.5734,4.4,1562439116999,140.8326,35.5734,4.4,1562439116999.0,140.8326,35.5734,4.4,1562439116999.0,140.8326,35.5734,4.4,1562439116999.0,140.8326,35.5734,4.4,1562439116999.0
317,1562451003279,140.3375,27.0665,4.1,1562451003279,140.3375,27.0665,4.1,1562451003279.0,140.3375,27.0665,4.1,1562451003279.0,140.3375,27.0665,4.1,1562451003279.0,140.3375,27.0665,4.1,1562451003279.0
318,1563712712659,149.8884,44.9942,4.5,1563712712659,149.8884,44.9942,4.5,1563712712659.0,149.8884,44.9942,4.5,1563712712659.0,149.8884,44.9942,4.5,1563712712659.0,149.8884,44.9942,4.5,1563712712659.0
319,1563717701971,144.3681,42.2594,4.7,1563717701971,144.3681,42.2594,4.7,1563717701971.0,144.3681,42.2594,4.7,1563717701971.0,144.3681,42.2594,4.7,1563717701971.0,144.3681,42.2594,4.7,1563717701971.0
320,1563721848588,141.9503,24.4467,4.4,1563721848588,141.9503,24.4467,4.4,1563721848588.0,141.9503,24.4467,4.4,1563721848588.0,141.9503,24.4467,4.4,1563721848588.0,141.9503,24.4467,4.4,1563721848588.0
321,1563743603980,127.8652,26.6583,4.5,1563743603980,127.8652,26.6583,4.5,1563743603980.0,127.8652,26.6583,4.5,1563743603980.0,127.8652,26.6583,4.5,1563743603980.0,127.8652,26.6583,4.5,1563743603980.0
322,1563743754572,127.7345,26.8103,4.4,1563743754572,127.7345,26.8103,4.4,1563743754572.0,127.7345,26.8103,4.4,1563743754572.0,127.7345,26.8103,4.4,1563743754572.0,127.7345,26.8103,4.4,1563743754572.0
323,1563745037964,128.055,27.0095,4.5,1563745037964,128.055,27.0095,4.5,1563745037964.0,128.055,27.0095,4.5,1563745037964.0,128.055,27.0095,4.5,1563745037964.0,128.055,27.0095,4.5,1563745037964.0
324,1564197581835,122.0302,20.7141,4.6,1564197581835,122.0302,20.7141,4.6,1564197581835.0,122.0302,20.7141,4.6,1564197581835.0,122.0302,20.7141,4.6,1564197581835.0,122.0302,20.7141,4.6,1564197581835.0
325,1564222292108,122.004,20.8183,5.1,1564222292108,122.004,20.8183,5.1,1564222292108.0,122.004,20.8183,5.1,1564222292108.0,122.004,20.8183,5.1,1564222292108.0,122.004,20.8183,5.1,1564222292108.0
326,1564245437848,126.0315,23.8314,4.7,1564245437848,126.0315,23.8314,4.7,1564245437848.0,126.0315,23.8314,4.7,1564245437848.0,126.0315,23.8314,4.7,1564245437848.0,126.0315,23.8314,4.7,1564245437848.0
327,1564252267540,137.3029,33.1492,6.3,1564252267540,137.3029,33.1492,6.3,1564252267540.0,137.3029,33.1492,6.3,1564252267540.0,137.3029,33.1492,6.3,1564252267540.0,137.3029,33.1492,6.3,1564252267540.0
328,1564284904585,144.0384,21.6264,4.6,1564284904585,144.0384,21.6264,4.6,1564284904585.0,144.0384,21.6264,4.6,1564284904585.0,144.0384,21.6264,4.6,1564284904585.0,144.0384,21.6264,4.6,1564284904585.0
329,1564328100124,140.9591,35.8323,4.6,1564328100124,140.9591,35.8323,4.6,1564328100124.0,140.9591,35.8323,4.6,1564328100124.0,140.9591,35.8323,4.6,1564328100124.0,140.9591,35.8323,4.6,1564328100124.0
330,1564895540921,143.2946,20.8678,4.2,1564895540921,143.2946,20.8678,4.2,1564895540921.0,143.2946,20.8678,4.2,1564895540921.0,143.2946,20.8678,4.2,1564895540921.0,143.2946,20.8678,4.2,1564895540921.0
331,1564914183726,141.6031,37.7594,6.3,1564914183726,141.6031,37.7594,6.3,1564914183726.0,141.6031,37.7594,6.3,1564914183726.0,141.6031,37.7594,6.3,1564914183726.0,141.6031,37.7594,6.3,1564914183726.0
332,1564937656061,145.5471,21.2551,4.1,1564937656061,145.5471,21.2551,4.1,1564937656061.0,145.5471,21.2551,4.1,1564937656061.0,145.5471,21.2551,4.1,1564937656061.0,145.5471,21.2551,4.1,1564937656061.0
333,1564938715529,142.2221,39.6933,4.4,1564938715529,142.2221,39.6933,4.4,1564938715529.0,142.2221,39.6933,4.4,1564938715529.0,142.2221,39.6933,4.4,1564938715529.0,142.2221,39.6933,4.4,1564938715529.0
334,1564965132463,129.3515,27.2686,4.6,1564965132463,129.3515,27.2686,4.6,1564965132463.0,129.3515,27.2686,4.6,1564965132463.0,129.3515,27.2686,4.6,1564965132463.0,129.3515,27.2686,4.6,1564965132463.0
335,1565030067190,121.9714,20.9525,4.2,1565030067190,121.9714,20.9525,4.2,1565030067190.0,121.9714,20.9525,4.2,1565030067190.0,121.9714,20.9525,4.2,1565030067190.0,121.9714,20.9525,4.2,1565030067190.0
336,1566133333550,143.6844,22.4105,4.7,1566133333550,143.6844,22.4105,4.7,1566133333550.0,143.6844,22.4105,4.7,1566133333550.0,143.6844,22.4105,4.7,1566133333550.0,143.6844,22.4105,4.7,1566133333550.0
337,1566289222984,130.0335,27.9237,5.2,1566289222984,130.0335,27.9237,5.2,1566289222984.0,130.0335,27.9237,5.2,1566289222984.0,130.0335,27.9237,5.2,1566289222984.0,130.0335,27.9237,5.2,1566289222984.0
338,1566305542010,130.8348,27.9741,5.4,1566305542010,130.8348,27.9741,5.4,1566305542010.0,130.8348,27.9741,5.4,1566305542010.0,130.8348,27.9741,5.4,1566305542010.0,130.8348,27.9741,5.4,1566305542010.0
339,1566317076728,123.7721,22.7861,4.5,1566317076728,123.7721,22.7861,4.5,1566317076728.0,123.7721,22.7861,4.5,1566317076728.0,123.7721,22.7861,4.5,1566317076728.0,123.7721,22.7861,4.5,1566317076728.0
340,1566351331286,125.2072,24.1569,4.5,1566351331286,125.2072,24.1569,4.5,1566351331286.0,125.2072,24.1569,4.5,1566351331286.0,125.2072,24.1569,4.5,1566351331286.0,125.2072,24.1569,4.5,1566351331286.0
341,1566358525077,143.0999,42.4166,4.5,1566358525077,143.0999,42.4166,4.5,1566358525077.0,143.0999,42.4166,4.5,1566358525077.0,143.0999,42.4166,4.5,1566358525077.0,143.0999,42.4166,4.5,1566358525077.0
342,1567159601004,143.4519,22.4059,4.5,1567159601004,143.4519,22.4059,4.5,1567159601004.0,143.4519,22.4059,4.5,1567159601004.0,143.4519,22.4059,4.5,1567159601004.0,143.4519,22.4059,4.5,1567159601004.0
343,1567173782103,130.8474,29.3542,4.4,1567173782103,130.8474,29.3542,4.4,1567173782103.0,130.8474,29.3542,4.4,1567173782103.0,130.8474,29.3542,4.4,1567173782103.0,130.8474,29.3542,4.4,1567173782103.0
344,1567237818459,121.7202,23.0237,4.8,1567237818459,121.7202,23.0237,4.8,1567237818459.0,121.7202,23.0237,4.8,1567237818459.0,121.7202,23.0237,4.8,1567237818459.0,121.7202,23.0237,4.8,1567237818459.0
345,1567240636086,144.4737,21.1728,4.3,1567240636086,144.4737,21.1728,4.3,1567240636086.0,144.4737,21.1728,4.3,1567240636086.0,144.4737,21.1728,4.3,1567240636086.0,144.4737,21.1728,4.3,1567240636086.0
346,1567295164506,122.2422,24.8187,4.5,1567295164506,122.2422,24.8187,4.5,1567295164506.0,122.2422,24.8187,4.5,1567295164506.0,122.2422,24.8187,4.5,1567295164506.0,122.2422,24.8187,4.5,1567295164506.0
347,1567364273999,143.9236,46.6317,4.1,1567364273999,143.9236,46.6317,4.1,1567364273999.0,143.9236,46.6317,4.1,1567364273999.0,143.9236,46.6317,4.1,1567364273999.0,143.9236,46.6317,4.1,1567364273999.0
348,1568289973778,138.0325,30.4191,4.1,1568289973778,138.0325,30.4191,4.1,1568289973778.0,138.0325,30.4191,4.1,1568289973778.0,138.0325,30.4191,4.1,1568289973778.0,138.0325,30.4191,4.1,1568289973778.0
349,1568306156564,140.3147,35.5209,4.0,1568306156564,140.3147,35.5209,4.0,1568306156564.0,140.3147,35.5209,4.0,1568306156564.0,140.3147,35.5209,4.0,1568306156564.0,140.3147,35.5209,4.0,1568306156564.0
350,1568358330189,122.5701,23.9095,4.1,1568358330189,122.5701,23.9095,4.1,1568358330189.0,122.5701,23.9095,4.1,1568358330189.0,122.5701,23.9095,4.1,1568358330189.0,122.5701,23.9095,4.1,1568358330189.0
351,1568381249050,143.7152,28.0695,4.2,1568381249050,143.7152,28.0695,4.2,1568381249050.0,143.7152,28.0695,4.2,1568381249050.0,143.7152,28.0695,4.2,1568381249050.0,143.7152,28.0695,4.2,1568381249050.0
352,1568429678354,140.2413,35.5866,4.6,1568429678354,140.2413,35.5866,4.6,1568429678354.0,140.2413,35.5866,4.6,1568429678354.0,140.2413,35.5866,4.6,1568429678354.0,140.2413,35.5866,4.6,1568429678354.0
353,1568433437500,141.9707,40.8854,4.4,1568433437500,141.9707,40.8854,4.4,1568433437500.0,141.9707,40.8854,4.4,1568433437500.0,141.9707,40.8854,4.4,1568433437500.0,141.9707,40.8854,4.4,1568433437500.0
354,1569582662115,142.1079,38.8586,4.6,1569582662115,142.1079,38.8586,4.6,1569582662115.0,142.1079,38.8586,4.6,1569582662115.0,142.1079,38.8586,4.6,1569582662115.0,142.1079,38.8586,4.6,1569582662115.0
355,1569637434358,139.3922,28.9682,4.0,1569637434358,139.3922,28.9682,4.0,1569637434358.0,139.3922,28.9682,4.0,1569637434358.0,139.3922,28.9682,4.0,1569637434358.0,139.3922,28.9682,4.0,1569637434358.0
356,1569728898679,144.4304,22.2881,4.8,1569728898679,144.4304,22.2881,4.8,1569728898679.0,144.4304,22.2881,4.8,1569728898679.0,144.4304,22.2881,4.8,1569728898679.0,144.4304,22.2881,4.8,1569728898679.0
357,1569772952291,140.6042,36.5322,4.9,1569772952291,140.6042,36.5322,4.9,1569772952291.0,140.6042,36.5322,4.9,1569772952291.0,140.6042,36.5322,4.9,1569772952291.0,140.6042,36.5322,4.9,1569772952291.0
358,1569791555128,138.6946,31.1551,3.9,1569791555128,138.6946,31.1551,3.9,1569791555128.0,138.6946,31.1551,3.9,1569791555128.0,138.6946,31.1551,3.9,1569791555128.0,138.6946,31.1551,3.9,1569791555128.0
359,1569863576898,120.6436,22.718,4.2,1569863576898,120.6436,22.718,4.2,1569863576898.0,120.6436,22.718,4.2,1569863576898.0,120.6436,22.718,4.2,1569863576898.0,120.6436,22.718,4.2,1569863576898.0
360,1570468626671,122.3849,24.5759,4.4,1570468626671,122.3849,24.5759,4.4,1570468626671.0,122.3849,24.5759,4.4,1570468626671.0,122.3849,24.5759,4.4,1570468626671.0,122.3849,24.5759,4.4,1570468626671.0
361,1570500437757,130.0485,26.5958,4.8,1570500437757,130.0485,26.5958,4.8,1570500437757.0,130.0485,26.5958,4.8,1570500437757.0,130.0485,26.5958,4.8,1570500437757.0,130.0485,26.5958,4.8,1570500437757.0
362,1570509969391,138.3577,44.7099,4.3,1570509969391,138.3577,44.7099,4.3,1570509969391.0,138.3577,44.7099,4.3,1570509969391.0,138.3577,44.7099,4.3,1570509969391.0,138.3577,44.7099,4.3,1570509969391.0
363,1570564710741,140.1115,35.7128,4.6,1570564710741,140.1115,35.7128,4.6,1570564710741.0,140.1115,35.7128,4.6,1570564710741.0,140.1115,35.7128,4.6,1570564710741.0,140.1115,35.7128,4.6,1570564710741.0
364,1570575900855,142.455,40.8659,4.3,1570575900855,142.455,40.8659,4.3,1570575900855.0,142.455,40.8659,4.3,1570575900855.0,142.455,40.8659,4.3,1570575900855.0,142.455,40.8659,4.3,1570575900855.0
365,1570606289187,143.8191,42.3848,4.6,1570606289187,143.8191,42.3848,4.6,1570606289187.0,143.8191,42.3848,4.6,1570606289187.0,143.8191,42.3848,4.6,1570606289187.0,143.8191,42.3848,4.6,1570606289187.0
366,1571612012157,142.1823,38.5676,4.5,1571612012157,142.1823,38.5676,4.5,1571612012157.0,142.1823,38.5676,4.5,1571612012157.0,142.1823,38.5676,4.5,1571612012157.0,142.1823,38.5676,4.5,1571612012157.0
367,1571668462473,137.9251,32.5215,4.1,1571668462473,137.9251,32.5215,4.1,1571668462473.0,137.9251,32.5215,4.1,1571668462473.0,137.9251,32.5215,4.1,1571668462473.0,137.9251,32.5215,4.1,1571668462473.0
368,1571678270233,138.0189,33.2027,4.1,1571678270233,138.0189,33.2027,4.1,1571678270233.0,138.0189,33.2027,4.1,1571678270233.0,138.0189,33.2027,4.1,1571678270233.0,138.0189,33.2027,4.1,1571678270233.0
369,1571723489967,145.4014,42.8931,4.3,1571723489967,145.4014,42.8931,4.3,1571723489967.0,145.4014,42.8931,4.3,1571723489967.0,145.4014,42.8931,4.3,1571723489967.0,145.4014,42.8931,4.3,1571723489967.0
370,1571728178826,121.6601,20.1774,4.5,1571728178826,121.6601,20.1774,4.5,1571728178826.0,121.6601,20.1774,4.5,1571728178826.0,121.6601,20.1774,4.5,1571728178826.0,121.6601,20.1774,4.5,1571728178826.0
371,1571731563510,144.3612,42.3184,4.6,1571731563510,144.3612,42.3184,4.6,1571731563510.0,144.3612,42.3184,4.6,1571731563510.0,144.3612,42.3184,4.6,1571731563510.0,144.3612,42.3184,4.6,1571731563510.0
372,1572622715840,129.4834,28.1862,4.4,1572622715840,129.4834,28.1862,4.4,1572622715840.0,129.4834,28.1862,4.4,1572622715840.0,129.4834,28.1862,4.4,1572622715840.0,129.4834,28.1862,4.4,1572622715840.0
373,1572630338702,140.1459,33.7852,4.3,1572630338702,140.1459,33.7852,4.3,1572630338702.0,140.1459,33.7852,4.3,1572630338702.0,140.1459,33.7852,4.3,1572630338702.0,140.1459,33.7852,4.3,1572630338702.0
374,1572636411461,144.4174,22.2283,4.3,1572636411461,144.4174,22.2283,4.3,1572636411461.0,144.4174,22.2283,4.3,1572636411461.0,144.4174,22.2283,4.3,1572636411461.0,144.4174,22.2283,4.3,1572636411461.0
375,1572664001531,140.7851,35.6656,4.5,1572664001531,140.7851,35.6656,4.5,1572664001531.0,140.7851,35.6656,4.5,1572664001531.0,140.7851,35.6656,4.5,1572664001531.0,140.7851,35.6656,4.5,1572664001531.0
376,1572702178501,140.4399,35.9917,4.3,1572702178501,140.4399,35.9917,4.3,1572702178501.0,140.4399,35.9917,4.3,1572702178501.0,140.4399,35.9917,4.3,1572702178501.0,140.4399,35.9917,4.3,1572702178501.0
377,1572708820651,142.2748,38.3548,4.5,1572708820651,142.2748,38.3548,4.5,1572708820651.0,142.2748,38.3548,4.5,1572708820651.0,142.2748,38.3548,4.5,1572708820651.0,142.2748,38.3548,4.5,1572708820651.0
378,1573308304263,144.845,21.5312,4.4,1573308304263,144.845,21.5312,4.4,1573308304263.0,144.845,21.5312,4.4,1573308304263.0,144.845,21.5312,4.4,1573308304263.0,144.845,21.5312,4.4,1573308304263.0
379,1573316747484,137.3166,30.9491,4.4,1573316747484,137.3166,30.9491,4.4,1573316747484.0,137.3166,30.9491,4.4,1573316747484.0,137.3166,30.9491,4.4,1573316747484.0,137.3166,30.9491,4.4,1573316747484.0
380,1573324271017,142.8938,21.7921,4.1,1573324271017,142.8938,21.7921,4.1,1573324271017.0,142.8938,21.7921,4.1,1573324271017.0,142.8938,21.7921,4.1,1573324271017.0,142.8938,21.7921,4.1,1573324271017.0
381,1573335084276,142.7182,28.2856,4.4,1573335084276,142.7182,28.2856,4.4,1573335084276.0,142.7182,28.2856,4.4,1573335084276.0,142.7182,28.2856,4.4,1573335084276.0,142.7182,28.2856,4.4,1573335084276.0
382,1573382765040,143.9904,40.2548,5.2,1573382765040,143.9904,40.2548,5.2,1573382765040.0,143.9904,40.2548,5.2,1573382765040.0,143.9904,40.2548,5.2,1573382765040.0,143.9904,40.2548,5.2,1573382765040.0
383,1573384328993,139.4162,43.3296,4.4,1573384328993,139.4162,43.3296,4.4,1573384328993.0,139.4162,43.3296,4.4,1573384328993.0,139.4162,43.3296,4.4,1573384328993.0,139.4162,43.3296,4.4,1573384328993.0
384,1574467936205,149.481,46.1776,4.9,1574467936205,149.481,46.1776,4.9,1574467936205.0,149.481,46.1776,4.9,1574467936205.0,149.481,46.1776,4.9,1574467936205.0,149.481,46.1776,4.9,1574467936205.0
385,1574513886079,147.0148,43.9932,5.2,1574513886079,147.0148,43.9932,5.2,1574513886079.0,147.0148,43.9932,5.2,1574513886079.0,147.0148,43.9932,5.2,1574513886079.0,147.0148,43.9932,5.2,1574513886079.0
386,1574643806484,141.7725,33.0561,4.4,1574643806484,141.7725,33.0561,4.4,1574643806484.0,141.7725,33.0561,4.4,1574643806484.0,141.7725,33.0561,4.4,1574643806484.0,141.7725,33.0561,4.4,1574643806484.0
387,1574645561986,121.7637,23.9993,5.0,1574645561986,121.7637,23.9993,5.0,1574645561986.0,121.7637,23.9993,5.0,1574645561986.0,121.7637,23.9993,5.0,1574645561986.0,121.7637,23.9993,5.0,1574645561986.0
388,1574646060523,141.9323,37.9201,4.5,1574646060523,141.9323,37.9201,4.5,1574646060523.0,141.9323,37.9201,4.5,1574646060523.0,141.9323,37.9201,4.5,1574646060523.0,141.9323,37.9201,4.5,1574646060523.0
389,1574672077177,142.8411,22.1042,4.5,1574672077177,142.8411,22.1042,4.5,1574672077177.0,142.8411,22.1042,4.5,1574672077177.0,142.8411,22.1042,4.5,1574672077177.0,142.8411,22.1042,4.5,1574672077177.0
390,1575442335093,138.7524,29.8635,4.0,1575442335093,138.7524,29.8635,4.0,1575442335093.0,138.7524,29.8635,4.0,1575442335093.0,138.7524,29.8635,4.0,1575442335093.0,138.7524,29.8635,4.0,1575442335093.0
391,1575448997340,121.679,20.6422,4.4,1575448997340,121.679,20.6422,4.4,1575448997340.0,121.679,20.6422,4.4,1575448997340.0,121.679,20.6422,4.4,1575448997340.0,121.679,20.6422,4.4,1575448997340.0
392,1575450776556,139.8183,36.1614,4.3,1575450776556,139.8183,36.1614,4.3,1575450776556.0,139.8183,36.1614,4.3,1575450776556.0,139.8183,36.1614,4.3,1575450776556.0,139.8183,36.1614,4.3,1575450776556.0
393,1575455706145,139.7042,36.8347,4.7,1575455706145,139.7042,36.8347,4.7,1575455706145.0,139.7042,36.8347,4.7,1575455706145.0,139.7042,36.8347,4.7,1575455706145.0,139.7042,36.8347,4.7,1575455706145.0
394,1575456614500,148.0259,43.3758,4.5,1575456614500,148.0259,43.3758,4.5,1575456614500.0,148.0259,43.3758,4.5,1575456614500.0,148.0259,43.3758,4.5,1575456614500.0,148.0259,43.3758,4.5,1575456614500.0
395,1575472012316,147.9627,43.328,4.5,1575472012316,147.9627,43.328,4.5,1575472012316.0,147.9627,43.328,4.5,1575472012316.0,147.9627,43.328,4.5,1575472012316.0,147.9627,43.328,4.5,1575472012316.0
396,1575970801540,142.1479,36.1555,4.3,1575970801540,142.1479,36.1555,4.3,1575970801540.0,142.1479,36.1555,4.3,1575970801540.0,142.1479,36.1555,4.3,1575970801540.0,142.1479,36.1555,4.3,1575970801540.0
397,1575971204999,142.1252,36.1146,4.2,1575971204999,142.1252,36.1146,4.2,1575971204999.0,142.1252,36.1146,4.2,1575971204999.0,142.1252,36.1146,4.2,1575971204999.0,142.1252,36.1146,4.2,1575971204999.0
398,1575993761073,143.2451,21.6325,4.1,1575993761073,143.2451,21.6325,4.1,1575993761073.0,143.2451,21.6325,4.1,1575993761073.0,143.2451,21.6325,4.1,1575993761073.0,143.2451,21.6325,4.1,1575993761073.0
399,1575997502138,141.7195,30.7269,5.8,1575997502138,141.7195,30.7269,5.8,1575997502138.0,141.7195,30.7269,5.8,1575997502138.0,141.7195,30.7269,5.8,1575997502138.0,141.7195,30.7269,5.8,1575997502138.0
400,1575998941063,141.7257,30.737,5.1,1575998941063,141.7257,30.737,5.1,1575998941063.0,141.7257,30.737,5.1,1575998941063.0,141.7257,30.737,5.1,1575998941063.0,141.7257,30.737,5.1,1575998941063.0
401,1575999046706,142.008,30.8104,4.7,1575999046706,142.008,30.8104,4.7,1575999046706.0,142.008,30.8104,4.7,1575999046706.0,142.008,30.8104,4.7,1575999046706.0,142.008,30.8104,4.7,1575999046706.0
402,1576613839153,130.3154,31.2379,4.4,1576613839153,130.3154,31.2379,4.4,1576613839153.0,130.3154,31.2379,4.4,1576613839153.0,130.3154,31.2379,4.4,1576613839153.0,130.3154,31.2379,4.4,1576613839153.0
403,1576614367526,121.0204,21.0288,4.5,1576614367526,121.0204,21.0288,4.5,1576614367526.0,121.0204,21.0288,4.5,1576614367526.0,121.0204,21.0288,4.5,1576614367526.0,121.0204,21.0288,4.5,1576614367526.0
404,1576625716728,128.3476,27.3515,4.5,1576625716728,128.3476,27.3515,4.5,1576625716728.0,128.3476,27.3515,4.5,1576625716728.0,128.3476,27.3515,4.5,1576625716728.0,128.3476,27.3515,4.5,1576625716728.0
405,1576625721867,128.3415,27.3464,5.1,1576625721867,128.3415,27.3464,5.1,1576625721867.0,128.3415,27.3464,5.1,1576625721867.0,128.3415,27.3464,5.1,1576625721867.0,128.3415,27.3464,5.1,1576625721867.0
406,1576660702882,142.5807,23.3569,4.9,1576660702882,142.5807,23.3569,4.9,1576660702882.0,142.5807,23.3569,4.9,1576660702882.0,142.5807,23.3569,4.9,1576660702882.0,142.5807,23.3569,4.9,1576660702882.0
407,1576666099138,142.9136,27.6518,4.3,1576666099138,142.9136,27.6518,4.3,1576666099138.0,142.9136,27.6518,4.3,1576666099138.0,142.9136,27.6518,4.3,1576666099138.0,142.9136,27.6518,4.3,1576666099138.0
